#group,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,double,string,double,double,double,double,double,double,double,double,double,double,dateTime:RFC3339,string,double
#default,,,,,,,,,,,,,,,
,battery_level,device,floor_calib,height,height_std,hum_in,hum_out,pressure,start_calib,temp,temp_in,temp_out,time,wake_reason,wifi_rssi
,70.4,ESP32-S2,73,124.44,14.1,99.9,52.91,,18,,18.4,18.74,2023-12-30T23:12:20.365365398Z,timeout,-53
,69.4,ESP32-S2,73,120.86,13.28,99.9,53.06,,18,,18.3,18.7,2023-12-30T23:16:18.6578099Z,timeout,-53
,72.4,ESP32-S2,73,123.58,14.84,99.9,53.22,,18,,18.3,18.71,2023-12-30T23:20:17.343563962Z,timeout,-53
,69.4,ESP32-S2,73,124.32,14.72,99.9,53.12,,18,,18.3,18.72,2023-12-30T23:24:15.059926232Z,timeout,-53
,72.4,ESP32-S2,73,124.81,14.32,99.9,53.22,,18,,18.3,18.72,2023-12-30T23:28:13.858916612Z,timeout,-53
,72.4,ESP32-S2,73,124.69,14.53,99.9,53.05,,18,,18.3,18.72,2023-12-30T23:32:11.835989Z,timeout,-53
,73.4,ESP32-S2,73,126.17,14.04,99.9,53.1,,18,,18.3,18.72,2023-12-30T23:36:09.652648308Z,timeout,-53
,70.4,ESP32-S2,73,126.67,15.4,99.9,53.24,,18,,18.3,18.73,2023-12-30T23:40:08.37423103Z,timeout,-54
,71.4,ESP32-S2,73,126.79,14.78,99.9,53.27,,18,,18.3,18.73,2023-12-30T23:44:06.083102141Z,timeout,-53
,74.4,ESP32-S2,73,128.4,15.05,99.9,53.38,,18,,18.4,18.72,2023-12-30T23:48:04.785965788Z,timeout,-53
,68.4,ESP32-S2,73,128.77,14.72,99.9,53.28,,18,,18.4,18.73,2023-12-30T23:52:03.273690061Z,timeout,-54
,68.4,ESP32-S2,73,130.86,16.1,99.9,53.38,,18,,18.3,18.72,2023-12-30T23:56:00.636783049Z,timeout,-52
,71.4,ESP32-S2,73,130.86,15.72,99.9,53.51,,18,,18.3,18.75,2023-12-30T23:59:59.447633077Z,timeout,-53
,100,ESP32_S2,110,,13.96,99.9,43.24,,,,25.7,32.33,2023-12-30T15:49:06.461103341Z,reset,-50
,100,ESP32_S2,110,,10.48,99.9,42.57,,,,25.6,32.6,2023-12-30T15:50:23.195761001Z,reset,-47
,100,ESP32_S2,110,,13.01,99.9,41.84,,,,24,30.22,2023-12-30T16:06:55.769825176Z,reset,-48
,4.4,ESP32-S2,73,124.94,13.76,79.3,59.17,,18,,5.4,5.96,2024-01-07T00:04:39.541396481Z,timeout,-57
,4.4,ESP32-S2,73,124.69,13.46,81.5,60.72,,18,,5.5,6.07,2024-01-07T00:16:34.082142942Z,timeout,-57
,4.4,ESP32-S2,73,124.94,13.76,83.9,61.87,,18,,5.7,6.22,2024-01-07T00:28:27.095503467Z,timeout,-57
,4.4,ESP32-S2,73,124.69,13.46,85.9,62.91,,18,,5.9,6.38,2024-01-07T00:40:21.158965982Z,timeout,-57
,4.4,ESP32-S2,73,124.69,13.97,87.6,63.81,,18,,6.1,6.55,2024-01-07T00:52:14.586369573Z,timeout,-57
,4.4,ESP32-S2,73,125.31,14.18,84.5,59.69,,18,,6,6.46,2024-01-07T01:04:08.289038572Z,timeout,-57
,4.4,ESP32-S2,73,125.31,14.18,79.1,55.28,,18,,5.6,6.1,2024-01-07T01:16:01.542030822Z,timeout,-57
,3.4,ESP32-S2,73,124.69,13.46,75.9,54.67,,18,,5.3,5.79,2024-01-07T01:27:54.768399101Z,timeout,-57
,4.4,ESP32-S2,73,122.22,14.49,77.7,58.15,,18,,5.2,5.77,2024-01-07T01:39:48.732764286Z,timeout,-57
,3.4,ESP32-S2,73,125.06,13.9,80.6,60.32,,18,,5.4,5.88,2024-01-07T01:51:42.95727388Z,timeout,-58
,4.4,ESP32-S2,73,124.69,13.46,82.9,61.64,,18,,5.5,6.01,2024-01-07T02:03:36.99703689Z,timeout,-57
,4.4,ESP32-S2,73,124.32,12.98,85.1,62.77,,18,,5.7,6.17,2024-01-07T02:15:31.547132539Z,timeout,-57
,4.4,ESP32-S2,73,124.57,13.3,87,63.67,,18,,5.9,6.33,2024-01-07T02:27:24.56837178Z,timeout,-57
,4.4,ESP32-S2,73,124.69,13.46,86.8,62.51,,18,,6,6.42,2024-01-07T02:39:18.606842106Z,timeout,-57
,4.4,ESP32-S2,73,124.81,13.61,81.6,57.31,,18,,5.7,6.16,2024-01-07T02:51:12.343614356Z,timeout,-57
,4.4,ESP32-S2,73,124.69,13.46,76.3,53.95,,18,,5.3,5.75,2024-01-07T03:03:05.564972567Z,timeout,-56
,4.4,ESP32-S2,73,122.35,14.03,75.9,56.34,,18,,5.1,5.6,2024-01-07T03:14:58.48224666Z,timeout,-57
,4.4,ESP32-S2,73,124.69,13.46,78.9,59.55,,18,,5.2,5.67,2024-01-07T03:26:52.218393099Z,timeout,-56
,4.4,ESP32-S2,73,124.2,13.87,81.3,61.17,,18,,5.2,5.79,2024-01-07T03:38:46.463302318Z,timeout,-56
,4.4,ESP32-S2,73,124.2,12.82,83.9,62.41,,18,,5.5,5.95,2024-01-07T03:50:39.277333125Z,timeout,-57
,4.4,ESP32-S2,73,124.57,13.3,86.1,63.55,,18,,5.6,6.11,2024-01-07T04:02:34.238180481Z,timeout,-57
,4.4,ESP32-S2,73,124.69,13.46,87.9,64.4,,18,,5.8,6.27,2024-01-07T04:14:27.566276327Z,timeout,-57
,4.4,ESP32-S2,73,123.58,14.57,85.8,61.35,,18,,5.7,6.25,2024-01-07T04:26:21.302142837Z,timeout,-57
,4.4,ESP32-S2,73,124.69,13.46,79.8,56.41,,18,,5.5,5.93,2024-01-07T04:38:15.340494554Z,timeout,-56
,4.4,ESP32-S2,73,121.23,14.16,75.3,54.08,,18,,5,5.56,2024-01-07T04:50:08.605078808Z,timeout,-56
,4.4,ESP32-S2,73,121.85,13.81,76.2,57.48,,18,,5,5.48,2024-01-07T05:02:02.22726096Z,timeout,-57
,4.4,ESP32-S2,73,120.99,14.06,79.5,60.29,,18,,5.1,5.58,2024-01-07T05:13:55.826738313Z,timeout,-57
,4.4,ESP32-S2,73,123.33,14.32,82.2,61.58,,18,,5.2,5.72,2024-01-07T05:25:49.874102275Z,timeout,-57
,3.4,ESP32-S2,73,123.46,14.41,84.3,62.95,,18,,5.3,5.87,2024-01-07T05:37:44.387025482Z,timeout,-57
,4.4,ESP32-S2,73,124.2,12.82,86.7,64.01,,18,,5.6,6.03,2024-01-07T05:49:37.71991998Z,timeout,-57
,4.4,ESP32-S2,73,121.85,14.17,88.5,64.87,,18,,5.7,6.2,2024-01-07T06:01:31.482558321Z,timeout,-57
,4.4,ESP32-S2,73,123.21,14.23,85.9,61.66,,18,,5.6,6.17,2024-01-07T06:13:24.809287039Z,timeout,-57
,3.4,ESP32-S2,73,123.09,13.93,80.1,56.98,,18,,5.4,5.86,2024-01-07T06:25:18.644478893Z,timeout,-56
,3.4,ESP32-S2,73,123.7,13.74,75.7,54.57,,18,,5,5.51,2024-01-07T06:37:12.381973798Z,timeout,-57
,3.4,ESP32-S2,73,122.59,14.38,76.5,58.27,,18,,4.8,5.45,2024-01-07T06:49:06.735169478Z,timeout,-57
,3.4,ESP32-S2,73,122.1,14.39,80,60.75,,18,,5.1,5.56,2024-01-07T07:01:00.565155491Z,timeout,-57
,4.4,ESP32-S2,73,123.83,13.68,82.5,62.18,,18,,5.2,5.69,2024-01-07T07:12:54.409991929Z,timeout,-57
,3.4,ESP32-S2,73,120.99,14.06,88.5,65.63,,18,,5.6,6.27,2024-01-07T07:24:48.95738987Z,timeout,-59
,4.4,ESP32-S2,73,121.98,14.21,89.6,65.58,,18,,5.9,6.34,2024-01-07T07:36:42.285664963Z,timeout,-58
,4.4,ESP32-S2,73,123.46,14.41,89.9,65.33,,18,,6,6.42,2024-01-07T07:48:35.577694607Z,timeout,-59
,3.4,ESP32-S2,73,122.72,14.89,87.9,61.97,,18,,6,6.58,2024-01-07T08:00:29.621708967Z,timeout,-58
,4.4,ESP32-S2,73,122.59,14.79,86.9,64.16,,18,,6,7.19,2024-01-07T08:12:23.183301044Z,timeout,-56
,3.4,ESP32-S2,73,122.35,14.59,81.4,57.12,,18,,5.8,6.4,2024-01-07T08:24:17.63047783Z,timeout,-57
,4.4,ESP32-S2,73,123.58,14.08,80.6,59.68,,18,,5.6,6.1,2024-01-07T08:36:10.033837845Z,timeout,-57
,3.4,ESP32-S2,73,122.59,14.38,82.4,62.03,,18,,5.5,6.04,2024-01-07T08:48:03.577197799Z,timeout,-57
,4.4,ESP32-S2,73,120.12,13.88,84.3,63.21,,18,,5.6,6.09,2024-01-07T08:59:57.194931711Z,timeout,-58
,3.4,ESP32-S2,73,121.85,14.17,86.2,64.48,,18,,5.6,6.14,2024-01-07T09:11:50.730675128Z,timeout,-57
,3.4,ESP32-S2,73,123.7,12.84,88.1,65.73,,18,,5.8,6.24,2024-01-07T09:23:44.499583539Z,timeout,-57
,4.4,ESP32-S2,73,122.1,14.39,88.8,65.3,,18,,5.9,6.33,2024-01-07T09:35:38.816108459Z,timeout,-57
,3.4,ESP32-S2,73,123.46,14.41,84.9,61.04,,18,,5.8,6.19,2024-01-07T09:47:32.136291413Z,timeout,-57
,4.4,ESP32-S2,73,123.33,14.32,78.8,56.26,,18,,5.3,5.8,2024-01-07T09:59:26.078420989Z,timeout,-57
,4.4,ESP32-S2,73,123.95,12.79,76.3,56.46,,18,,5,5.53,2024-01-07T10:11:19.712863254Z,timeout,-56
,3.4,ESP32-S2,73,122.84,14.58,78.7,60.35,,18,,5,5.53,2024-01-07T10:23:12.638703736Z,timeout,-57
,3.4,ESP32-S2,73,121.73,14.2,81.7,62.25,,18,,5.2,5.63,2024-01-07T10:35:06.161551622Z,timeout,-57
,3.4,ESP32-S2,73,122.1,14.39,84,63.76,,18,,5.3,5.76,2024-01-07T10:46:59.687747302Z,timeout,-57
,4.4,ESP32-S2,73,121.48,13.97,86.4,65.13,,18,,5.5,5.92,2024-01-07T10:58:53.221593967Z,timeout,-56
,3.4,ESP32-S2,73,122.22,14.28,88.4,66.04,,18,,5.7,6.08,2024-01-07T11:10:46.984672605Z,timeout,-57
,3.4,ESP32-S2,73,120.25,14.01,88.7,65.26,,18,,5.8,6.19,2024-01-07T11:22:40.986572941Z,timeout,-57
,3.4,ESP32-S2,73,121.73,14.27,83.7,60.26,,18,,5.5,6.04,2024-01-07T11:34:35.249103321Z,timeout,-57
,3.4,ESP32-S2,73,122.84,14.16,77.2,55.32,,18,,5.1,5.67,2024-01-07T11:46:28.773220915Z,timeout,-58
,4.4,ESP32-S2,73,123.83,14.4,75.5,56.35,,18,,5,5.44,2024-01-07T11:58:21.896270605Z,timeout,-58
,3.4,ESP32-S2,73,120.62,14.26,78.1,60.36,,18,,5,5.46,2024-01-07T12:10:15.321918624Z,timeout,-57
,3.4,ESP32-S2,73,120.37,14.14,81.2,62.42,,18,,5.2,5.58,2024-01-07T12:22:09.766619849Z,timeout,-57
,3.4,ESP32-S2,73,120.25,13.72,87.2,72.15,,18,,5.7,6.44,2024-01-07T12:34:04.017554095Z,timeout,-59
,4.3,ESP32-S2,73,121.48,13.97,90.8,66.54,,18,,6.3,6.91,2024-01-07T12:45:57.861404096Z,timeout,-59
,3.4,ESP32-S2,73,120.37,14.14,91.3,66.62,,18,,6.6,6.97,2024-01-07T12:57:51.590509992Z,timeout,-60
,4.4,ESP32-S2,73,121.6,13.94,87.3,61.37,,18,,6.5,7.05,2024-01-07T13:09:45.640526495Z,timeout,-61
,3.4,ESP32-S2,73,120.99,14.06,78.3,54.24,,18,,6.1,6.53,2024-01-07T13:21:39.056777837Z,timeout,-61
,3.4,ESP32-S2,73,121.23,14.02,79.1,61.33,,18,,6.1,6.78,2024-01-07T13:33:32.177412313Z,timeout,-59
,3.4,ESP32-S2,73,121.48,13.97,82.9,62.23,,18,,6.3,6.88,2024-01-07T13:45:26.21910062Z,timeout,-60
,4.4,ESP32-S2,73,121.36,14,84,63.22,,18,,6.3,6.8,2024-01-07T13:57:20.464871762Z,timeout,-60
,3.4,ESP32-S2,73,120.49,14.13,86,64.41,,18,,6.4,6.82,2024-01-07T14:09:14.02939648Z,timeout,-62
,3.4,ESP32-S2,73,124.94,13.76,88.9,66.22,,18,,6.5,7,2024-01-07T14:21:07.729232162Z,timeout,-59
,3.4,ESP32-S2,73,121.48,13.97,89.4,65.65,,18,,6.6,7.04,2024-01-07T14:33:01.800821934Z,timeout,-60
,3.4,ESP32-S2,73,120.12,13.88,84.1,60.11,,18,,6.4,6.78,2024-01-07T14:44:55.197758853Z,timeout,-60
,4.4,ESP32-S2,73,120.74,14.1,77,54.18,,18,,5.9,6.31,2024-01-07T14:56:48.623536532Z,timeout,-60
,3.4,ESP32-S2,73,120.99,14.06,75.1,56.56,,18,,5.7,6.06,2024-01-07T15:08:41.844997171Z,timeout,-59
,3.4,ESP32-S2,73,122.1,14.39,78.2,60.56,,18,,5.7,6.1,2024-01-07T15:20:35.174292513Z,timeout,-60
,3.4,ESP32-S2,73,119.14,13.46,81.4,62.55,,18,,5.8,6.22,2024-01-07T15:32:29.214211076Z,timeout,-60
,3.4,ESP32-S2,73,120.99,14.06,83.9,64.06,,18,,5.9,6.36,2024-01-07T15:44:23.05129731Z,timeout,-60
,3.4,ESP32-S2,73,121.11,14.04,86.7,65.52,,18,,6.1,6.52,2024-01-07T15:56:16.789312242Z,timeout,-60
,3.4,ESP32-S2,73,120.49,14.13,88.9,67.01,,18,,6.3,6.69,2024-01-07T16:08:10.375529666Z,timeout,-60
,3.4,ESP32-S2,73,120.86,14.08,85.8,62.36,,18,,6.2,6.66,2024-01-07T16:20:04.562787723Z,timeout,-60
,3.4,ESP32-S2,73,120.99,14.06,79.3,56.27,,18,,5.9,6.32,2024-01-07T16:31:57.494830684Z,timeout,-60
,3.4,ESP32-S2,73,120.99,14.06,74.3,54.59,,18,,5.6,5.97,2024-01-07T16:43:51.420441695Z,timeout,-60
,3.4,ESP32-S2,73,115.31,14.15,79.5,73.35,,18,,5.9,6.7,2024-01-07T16:55:45.216962166Z,timeout,-66
,3.4,ESP32-S2,73,115.43,14.06,91.5,65.67,,18,,6.5,7.1,2024-01-07T17:07:38.791225622Z,timeout,-74
,3.4,ESP32-S2,73,114.57,14.3,95.3,65.48,,18,,6.7,7.08,2024-01-07T17:19:32.651388078Z,timeout,-61
,3.4,ESP32-S2,73,114.32,14.39,97,66.31,,18,,6.6,7.13,2024-01-07T17:31:26.733801862Z,timeout,-65
,3.4,ESP32-S2,73,114.57,14.23,98.8,66.86,,18,,6.9,7.29,2024-01-07T17:43:20.297901384Z,timeout,-64
,3.4,ESP32-S2,73,114.81,14.35,99.8,63.24,,18,,7.1,7.63,2024-01-07T17:55:14.234575336Z,timeout,-72
,3.4,ESP32-S2,73,115.43,14.06,99.5,56.05,,18,,6.8,7.06,2024-01-07T18:07:07.869860048Z,timeout,-68
,3.4,ESP32-S2,73,114.57,14.51,99.8,63.2,,18,,6.5,6.83,2024-01-07T18:19:01.098973164Z,timeout,-68
,3.4,ESP32-S2,73,115.8,14.21,99.8,64.86,,18,,6.7,7.47,2024-01-07T18:30:56.286894495Z,timeout,-68
,3.4,ESP32-S2,73,118.52,13.27,99.9,72.15,,18,,8.7,11.06,2024-01-07T18:42:50.82354826Z,timeout,-51
,3.4,ESP32-S2,73,116.42,13.78,99.9,63.01,,18,,13.7,15.44,2024-01-07T18:54:45.974400359Z,timeout,-46
,3.4,ESP32-S2,73,114.69,14.01,99.9,63.36,,18,,15.2,16.89,2024-01-07T18:58:44.263018761Z,timeout,-50
,4.4,ESP32-S2,73,113.33,13.37,99.9,62.1,,18,,16.6,17.8,2024-01-07T19:02:42.652745778Z,timeout,-45
,3.4,ESP32-S2,73,115.43,14.13,99.9,60.94,,18,,17.4,18.41,2024-01-07T19:06:40.875342452Z,timeout,-49
,4.4,ESP32-S2,73,112.72,13.24,99.9,60.19,,18,,17.9,18.9,2024-01-07T19:10:39.435476212Z,timeout,-50
,4.4,ESP32-S2,73,115.56,13.61,99.9,58.88,,18,,18.3,19.23,2024-01-07T19:14:37.377570551Z,timeout,-50
,3.4,ESP32-S2,73,116.3,14.38,99.9,58.41,,18,,18.6,19.52,2024-01-07T19:18:35.798800021Z,timeout,-48
,4.4,ESP32-S2,73,116.67,14.49,99.9,58.53,,18,,18.8,19.74,2024-01-07T19:22:34.014932987Z,timeout,-49
,4.4,ESP32-S2,73,117.41,14.32,99.9,58.03,,18,,19,19.91,2024-01-07T19:26:32.384438093Z,timeout,-47
,4.4,ESP32-S2,73,116.79,13.75,99.9,57.95,,18,,19.2,20.06,2024-01-07T19:30:31.219830076Z,timeout,-46
,4.4,ESP32-S2,73,119.38,12.7,99.9,57.18,,18,,19.3,20.18,2024-01-07T19:34:28.746345352Z,timeout,-52
,4.4,ESP32-S2,73,119.01,12.53,99.9,56.55,,18,,19.4,20.26,2024-01-07T19:38:27.136541304Z,timeout,-48
,4.4,ESP32-S2,73,120.12,13.59,99.9,55.11,,18,,19.7,20.48,2024-01-07T19:42:25.252938867Z,timeout,-52
,3.4,ESP32-S2,73,119.26,15.34,99.9,53.51,,18,,20,20.54,2024-01-07T19:46:23.304419224Z,timeout,-43
,4.4,ESP32-S2,73,122.22,15.3,99.9,52.37,,18,,20.1,20.59,2024-01-07T19:50:21.584646199Z,timeout,-43
,3.4,ESP32-S2,73,122.96,15.59,99.9,53,,18,,20.1,20.61,2024-01-07T19:54:19.575725083Z,timeout,-41
,4.4,ESP32-S2,73,118.4,15.48,99.9,51.94,,18,,20.2,20.64,2024-01-07T19:58:17.669637003Z,timeout,-40
,3.4,ESP32-S2,73,122.22,15.3,99.9,52.29,,18,,20.2,20.69,2024-01-07T20:02:15.834060163Z,timeout,-40
,4.4,ESP32-S2,73,122.47,15.36,99.9,51.79,,18,,20.2,20.7,2024-01-07T20:06:13.878609667Z,timeout,-40
,3.4,ESP32-S2,73,123.83,16.77,99.9,51.82,,18,,20.3,20.72,2024-01-07T20:10:12.202467606Z,timeout,-42
,4.4,ESP32-S2,73,123.21,16.39,99.9,52.09,,18,,20.3,20.79,2024-01-07T20:14:10.488872362Z,timeout,-42
,3.4,ESP32-S2,73,123.33,15.47,99.9,51.91,,18,,20.5,20.82,2024-01-07T20:18:08.676248684Z,timeout,-43
,4.4,ESP32-S2,73,123.95,16.36,99.9,51.67,,18,,20.5,20.84,2024-01-07T20:22:06.667136747Z,timeout,-43
,3.4,ESP32-S2,73,122.22,15.3,99.9,51.68,,18,,20.5,20.85,2024-01-07T20:26:04.93860049Z,timeout,-44
,3.4,ESP32-S2,73,124.69,17.06,99.9,51.67,,18,,20.6,20.87,2024-01-07T20:30:03.022455531Z,timeout,-43
,4.4,ESP32-S2,73,124.69,16.03,99.9,50.97,,18,,20.5,20.87,2024-01-07T20:34:01.316843045Z,timeout,-43
,4.4,ESP32-S2,73,124.32,15.96,99.9,50.77,,18,,20.6,20.91,2024-01-07T20:37:59.395713291Z,timeout,-45
,4.4,ESP32-S2,73,125.06,14.47,99.9,52.2,,18,,20.5,20.92,2024-01-07T20:41:57.575265348Z,timeout,-44
,4.4,ESP32-S2,73,125.43,14.18,99.9,52.45,,18,,20.4,20.84,2024-01-07T20:45:55.656402014Z,timeout,-44
,3.4,ESP32-S2,73,125.43,14.25,99.9,52.74,,18,,20.4,20.75,2024-01-07T20:49:53.809507686Z,timeout,-45
,3.4,ESP32-S2,73,125.56,14.24,99.9,52.28,,18,,20.3,20.67,2024-01-07T20:53:52.131419439Z,timeout,-44
,3.4,ESP32-S2,73,124.57,15.07,99.9,52.11,,18,,20.2,20.59,2024-01-07T20:57:50.418228339Z,timeout,-46
,4.4,ESP32-S2,73,125.56,14.45,99.9,52.09,,18,,20.1,20.57,2024-01-07T21:01:48.601435738Z,timeout,-44
,4.4,ESP32-S2,73,124.94,14.26,99.9,50.86,,18,,20.1,20.49,2024-01-07T21:05:46.78581633Z,timeout,-44
,3.4,ESP32-S2,73,125.43,14.46,99.9,52.4,,18,,20.1,20.46,2024-01-07T21:09:45.077908755Z,timeout,-44
,3.4,ESP32-S2,73,124.69,15.14,99.9,46.11,,18,,19.9,19.19,2024-01-07T21:13:43.16574548Z,timeout,-67
,3.4,ESP32-S2,73,124.44,13.81,99.9,44.02,,18,,18.4,16.62,2024-01-07T21:17:40.729248331Z,timeout,-66
,3.4,ESP32-S2,73,124.44,13.15,99.9,44.45,,18,,16.9,14.92,2024-01-07T21:21:38.71526528Z,timeout,-66
,3.4,ESP32-S2,73,123.58,13.87,99.9,45.66,,18,,15.3,13.74,2024-01-07T21:25:36.792618377Z,timeout,-66
,3.4,ESP32-S2,73,123.46,13.7,99.9,47,,18,,14.1,12.82,2024-01-07T21:29:34.97040114Z,timeout,-65
,3.4,ESP32-S2,73,124.07,13.78,99.9,48.57,,18,,13.1,12.09,2024-01-07T21:33:33.052281594Z,timeout,-66
,3.4,ESP32-S2,73,123.21,13.21,99.9,49.63,,18,,12.3,11.48,2024-01-07T21:37:31.106611211Z,timeout,-66
,3.4,ESP32-S2,73,122.72,13.02,99.9,50.74,,18,,11.6,11.03,2024-01-07T21:41:29.333133415Z,timeout,-66
,3.4,ESP32-S2,73,121.73,12.71,99.9,51.79,,18,,11.1,10.59,2024-01-07T21:45:27.402038083Z,timeout,-67
,3.4,ESP32-S2,73,119.14,13.08,99.9,52.52,,18,,10.6,10.25,2024-01-07T21:49:25.38232112Z,timeout,-67
,3.4,ESP32-S2,73,122.1,13.53,99.9,53.36,,18,,10.2,9.98,2024-01-07T21:53:23.485193812Z,timeout,-67
,3.4,ESP32-S2,73,121.6,12.43,99.9,54.09,,18,,9.9,9.76,2024-01-07T21:57:21.756252258Z,timeout,-69
,3.4,ESP32-S2,73,118.02,12.97,99.9,56.82,,18,,9.2,9.13,2024-01-07T22:09:15.792218997Z,timeout,-67
,3.4,ESP32-S2,73,119.26,13.46,99.8,56.81,,18,,8.6,8.76,2024-01-07T22:21:08.921924607Z,timeout,-67
,3.4,ESP32-S2,73,119.14,13.08,99.9,52.06,,18,,8.2,8.21,2024-01-07T22:33:02.446233066Z,timeout,-67
,3.4,ESP32-S2,73,119.14,13.08,99.9,48.27,,18,,7.6,7.6,2024-01-07T22:44:56.050273569Z,timeout,-66
,3.4,ESP32-S2,73,116.42,12.8,99.9,51.35,,18,,7.1,7.3,2024-01-07T22:56:49.60930523Z,timeout,-66
,3.4,ESP32-S2,73,115.56,13.46,99.9,55.12,,18,,6.9,7.26,2024-01-07T23:08:43.239797004Z,timeout,-67
,3.4,ESP32-S2,73,114.69,13.43,99.9,57.42,,18,,7,7.32,2024-01-07T23:20:37.078111185Z,timeout,-68
,3.4,ESP32-S2,73,114.69,13.05,99.9,59.18,,18,,7.1,7.4,2024-01-07T23:32:30.60872724Z,timeout,-68
,3.4,ESP32-S2,73,114.81,13.42,99.9,60.78,,18,,7.1,7.51,2024-01-07T23:44:24.137197389Z,timeout,-68
,3.4,ESP32-S2,73,112.22,13.24,99.9,58.03,,18,,7.1,7.5,2024-01-07T23:56:18.17586448Z,timeout,-68
,72.4,ESP32-S2,73,130.25,15.59,99.9,53.45,,18,,18.3,18.7,2023-12-31T00:03:57.52758314Z,timeout,-54
,73.4,ESP32-S2,73,132.59,15.66,99.9,53.55,,18,,18.3,18.69,2023-12-31T00:07:56.432278879Z,timeout,-53
,70.4,ESP32-S2,73,133.09,15.55,99.9,53.54,,18,,18.3,18.68,2023-12-31T00:11:54.303552274Z,timeout,-53
,73.4,ESP32-S2,73,133.33,15.75,99.9,53.66,,18,,18.3,18.68,2023-12-31T00:15:51.667631638Z,timeout,-53
,71.4,ESP32-S2,73,133.33,15.56,99.9,53.56,,18,,18.3,18.68,2023-12-31T00:19:50.156068437Z,timeout,-54
,68.4,ESP32-S2,73,135.06,14.62,99.9,53.7,,18,,18.3,18.68,2023-12-31T00:23:48.444497543Z,timeout,-53
,71.4,ESP32-S2,73,136.17,14.67,99.9,53.88,,18,,18.3,18.69,2023-12-31T00:27:46.620585768Z,timeout,-53
,68.4,ESP32-S2,73,133.95,15.57,99.9,53.85,,18,,18.3,18.69,2023-12-31T00:31:44.608057632Z,timeout,-54
,70.4,ESP32-S2,73,136.3,14.32,99.9,53.6,,18,,18.3,18.73,2023-12-31T00:35:42.177382958Z,timeout,-53
,73.4,ESP32-S2,73,138.4,13.92,99.9,53.63,,18,,18.3,18.69,2023-12-31T00:39:40.842288846Z,timeout,-53
,70.4,ESP32-S2,73,139.38,14.55,99.9,53.69,,18,,18.3,18.7,2023-12-31T00:43:39.163692979Z,timeout,-54
,72.4,ESP32-S2,73,138.15,13.61,99.9,53.79,,18,,18.3,18.7,2023-12-31T00:47:37.447487765Z,timeout,-54
,72.4,ESP32-S2,73,139.26,14.45,99.9,54.12,,18,,18.3,18.71,2023-12-31T00:51:35.735238064Z,timeout,-54
,71.4,ESP32-S2,73,142.59,14.14,99.9,54.47,,18,,18.3,18.72,2023-12-31T00:55:33.820888151Z,timeout,-54
,73.4,ESP32-S2,73,142.59,14.14,99.9,54.23,,18,,18.3,18.7,2023-12-31T00:59:32.72507014Z,timeout,-53
,70.4,ESP32-S2,73,142.59,14.56,99.9,54.01,,18,,18.3,18.7,2023-12-31T01:03:30.314858022Z,timeout,-54
,72.4,ESP32-S2,73,143.33,14.87,99.9,53.86,,18,,18.4,18.69,2023-12-31T01:07:28.33641997Z,timeout,-54
,72.4,ESP32-S2,73,144.2,15.29,99.9,53.98,,18,,18.3,18.68,2023-12-31T01:11:26.863165148Z,timeout,-54
,72.4,ESP32-S2,73,147.16,13.61,99.9,51.81,,18,,18.4,18.84,2023-12-31T01:15:24.843696479Z,timeout,-63
,72.4,ESP32-S2,73,147.28,13.39,99.9,51.73,,18,,18.3,18.64,2023-12-31T01:19:22.311959011Z,timeout,-63
,70.4,ESP32-S2,73,149.01,13.59,99.9,51.9,,18,,18.1,18.42,2023-12-31T01:23:20.689913207Z,timeout,-64
,70.4,ESP32-S2,73,148.64,13.13,99.9,52.04,,18,,17.9,18.24,2023-12-31T01:27:19.408830019Z,timeout,-64
,69.4,ESP32-S2,73,151.11,13.39,99.9,52.52,,18,,17.7,18.13,2023-12-31T01:31:17.070427327Z,timeout,-63
,71.4,ESP32-S2,73,151.23,13.33,99.9,52.38,,18,,17.6,18.03,2023-12-31T01:35:15.328024234Z,timeout,-64
,71.4,ESP32-S2,73,151.98,12.9,99.9,52.7,,18,,17.6,17.98,2023-12-31T01:39:13.643161511Z,timeout,-63
,70.4,ESP32-S2,73,153.09,13.31,99.9,52.89,,18,,17.4,17.95,2023-12-31T01:43:11.729625645Z,timeout,-63
,71.4,ESP32-S2,73,154.32,13.26,99.9,53.29,,18,,17.4,17.94,2023-12-31T01:47:10.217853337Z,timeout,-63
,68.4,ESP32-S2,73,154.44,13.24,99.9,53.38,,18,,17.4,17.93,2023-12-31T01:51:08.403097149Z,timeout,-63
,70.4,ESP32-S2,73,153.33,14.17,99.9,53.45,,18,,17.3,17.92,2023-12-31T01:55:06.489111697Z,timeout,-63
,71.4,ESP32-S2,73,156.05,13.4,99.9,53.45,,18,,17.3,17.9,2023-12-31T01:59:04.74831395Z,timeout,-63
,70.4,ESP32-S2,73,156.42,13.03,99.9,53.44,,18,,17.3,17.89,2023-12-31T02:03:02.363705285Z,timeout,-64
,67.4,ESP32-S2,73,157.78,13.81,99.9,53.69,,18,,17.2,17.86,2023-12-31T02:07:01.070583655Z,timeout,-63
,68.4,ESP32-S2,73,159.63,13.89,99.9,53.8,,18,,17.4,17.85,2023-12-31T02:10:59.224774088Z,timeout,-63
