Unnamed: 0,battery_level,device,floor_calib,height,height_std,hum_in,hum_out,pressure,start_calib,temp,temp_in,temp_out,time,wake_reason,wifi_rssi
,18.4,ESP32-S2,73.0,152.47,15.2,99.9,61.91,,18.0,,6.0,6.25,2024-01-03 05:28:16.766077648+00:00,timeout,-57.0
,22.4,ESP32-S2,73.0,152.47,15.2,99.9,63.81,,18.0,,6.1,6.42,2024-01-03 05:40:10.706560342+00:00,timeout,-56.0
,21.4,ESP32-S2,73.0,153.09,15.85,99.9,69.3,,18.0,,6.6,7.18,2024-01-03 05:52:04.646326245+00:00,timeout,-56.0
,16.4,ESP32-S2,73.0,153.09,15.85,99.9,63.49,,18.0,,6.9,7.27,2024-01-03 06:03:59.000370951+00:00,timeout,-56.0
,16.4,ESP32-S2,73.0,153.83,14.34,99.9,56.56,,18.0,,6.6,6.82,2024-01-03 06:15:52.428825923+00:00,timeout,-58.0
,17.4,ESP32-S2,73.0,155.43,13.15,99.9,52.93,,18.0,,6.2,6.32,2024-01-03 06:27:45.447264105+00:00,timeout,-56.0
,21.4,ESP32-S2,73.0,152.47,16.77,99.9,56.11,,18.0,,6.0,6.17,2024-01-03 06:39:39.606356997+00:00,timeout,-57.0
,19.4,ESP32-S2,73.0,152.72,16.71,99.9,63.29,,18.0,,6.5,6.98,2024-01-03 06:51:33.528237720+00:00,timeout,-59.0
,21.4,ESP32-S2,73.0,154.94,16.75,99.9,63.59,,18.0,,6.6,6.96,2024-01-03 07:03:27.567525307+00:00,timeout,-59.0
,20.4,ESP32-S2,73.0,152.84,17.53,99.9,65.7,,18.0,,6.6,7.03,2024-01-03 07:15:20.759098562+00:00,timeout,-58.0
,20.4,ESP32-S2,73.0,156.79,16.49,99.9,66.39,,18.0,,6.7,7.1,2024-01-03 07:27:14.730814858+00:00,timeout,-58.0
,18.4,ESP32-S2,73.0,152.59,15.4,99.9,60.81,,18.0,,6.7,6.94,2024-01-03 07:39:08.669331580+00:00,timeout,-57.0
,16.4,ESP32-S2,73.0,154.44,16.59,99.9,63.56,,18.0,,6.7,7.21,2024-01-03 07:51:02.213318253+00:00,timeout,-56.0
,16.4,ESP32-S2,73.0,152.72,15.85,99.9,56.5,,18.0,,6.4,6.66,2024-01-03 08:02:56.546925046+00:00,timeout,-56.0
,17.4,ESP32-S2,73.0,153.21,15.26,99.9,58.89,,18.0,,6.2,6.48,2024-01-03 08:14:49.565916578+00:00,timeout,-57.0
,19.4,ESP32-S2,73.0,153.21,15.72,99.9,63.06,,18.0,,6.3,6.6,2024-01-03 08:26:43.301304480+00:00,timeout,-56.0
,20.4,ESP32-S2,73.0,156.05,16.6,99.9,63.9,,18.0,,6.3,6.7,2024-01-03 08:38:37.546419018+00:00,timeout,-56.0
,15.4,ESP32-S2,73.0,155.93,16.64,99.9,65.33,,18.0,,6.4,6.83,2024-01-03 08:50:31.283143138+00:00,timeout,-58.0
,18.4,ESP32-S2,73.0,157.28,16.54,99.8,66.54,,18.0,,6.5,6.97,2024-01-03 09:02:25.836309687+00:00,timeout,-56.0
,20.4,ESP32-S2,73.0,157.41,16.73,99.9,61.41,,18.0,,6.6,6.9,2024-01-03 09:14:18.828256424+00:00,timeout,-56.0
,20.4,ESP32-S2,73.0,157.04,16.27,99.9,55.89,,18.0,,6.4,6.54,2024-01-03 09:26:13.508638889+00:00,timeout,-56.0
,20.4,ESP32-S2,73.0,156.91,16.92,99.9,53.85,,18.0,,6.0,6.18,2024-01-03 09:38:06.219937698+00:00,timeout,-56.0
,18.4,ESP32-S2,73.0,158.64,16.22,99.9,57.96,,18.0,,5.9,6.16,2024-01-03 09:49:59.961296005+00:00,timeout,-57.0
,20.4,ESP32-S2,73.0,158.52,16.28,99.9,61.07,,18.0,,6.0,6.29,2024-01-03 10:01:53.895959692+00:00,timeout,-56.0
,20.4,ESP32-S2,73.0,158.64,15.66,99.9,63.06,,18.0,,6.1,6.46,2024-01-03 10:13:48.553032271+00:00,timeout,-57.0
,16.4,ESP32-S2,73.0,160.12,15.77,99.9,64.72,,18.0,,6.3,6.63,2024-01-03 10:25:41.876221784+00:00,timeout,-57.0
,15.4,ESP32-S2,73.0,160.49,15.63,99.9,66.24,,18.0,,6.4,6.83,2024-01-03 10:37:35.508817892+00:00,timeout,-58.0
,19.4,ESP32-S2,73.0,161.73,14.3,99.9,62.57,,18.0,,6.6,6.87,2024-01-03 10:49:29.451764059+00:00,timeout,-58.0
,16.4,ESP32-S2,73.0,162.1,14.99,99.8,56.41,,18.0,,6.3,6.58,2024-01-03 11:01:23.597029556+00:00,timeout,-57.0
,19.4,ESP32-S2,73.0,161.6,14.34,99.9,52.83,,18.0,,6.1,6.19,2024-01-03 11:13:16.918876609+00:00,timeout,-56.0
,19.4,ESP32-S2,73.0,162.22,15.21,99.9,56.38,,18.0,,5.9,6.12,2024-01-03 11:25:10.401856674+00:00,timeout,-56.0
,19.4,ESP32-S2,73.0,159.88,15.42,99.9,60.06,,18.0,,6.0,6.27,2024-01-03 11:37:04.901300353+00:00,timeout,-56.0
,17.4,ESP32-S2,73.0,156.67,13.39,99.9,62.16,,18.0,,6.1,6.41,2024-01-03 11:48:58.227179803+00:00,timeout,-58.0
,19.4,ESP32-S2,73.0,156.05,12.95,99.9,64.1,,18.0,,6.3,6.59,2024-01-03 12:00:52.164193080+00:00,timeout,-56.0
,20.4,ESP32-S2,73.0,155.8,12.88,99.9,65.59,,18.0,,6.5,6.79,2024-01-03 12:12:45.903672380+00:00,timeout,-58.0
,17.4,ESP32-S2,73.0,153.95,12.38,99.9,63.35,,18.0,,6.6,6.9,2024-01-03 12:24:40.353163763+00:00,timeout,-58.0
,14.4,ESP32-S2,73.0,156.91,12.26,99.9,56.85,,18.0,,6.4,6.63,2024-01-03 12:36:34.297042690+00:00,timeout,-56.0
,15.4,ESP32-S2,73.0,156.79,12.56,99.9,52.12,,18.0,,6.1,6.21,2024-01-03 12:48:28.101467981+00:00,timeout,-56.0
,15.4,ESP32-S2,73.0,156.05,12.71,99.9,54.54,,18.0,,5.8,6.04,2024-01-03 13:00:22.540275971+00:00,timeout,-56.0
,18.4,ESP32-S2,73.0,155.56,13.42,99.9,58.99,,18.0,,5.9,6.13,2024-01-03 13:12:16.425397744+00:00,timeout,-56.0
,18.4,ESP32-S2,73.0,156.54,12.83,99.9,61.33,,18.0,,5.9,6.29,2024-01-03 13:24:10.052896959+00:00,timeout,-55.0
,16.4,ESP32-S2,73.0,152.47,11.45,99.9,63.39,,18.0,,6.2,6.47,2024-01-03 13:36:03.381137741+00:00,timeout,-58.0
,19.4,ESP32-S2,73.0,155.68,13.6,99.9,65.16,,18.0,,6.3,6.65,2024-01-03 13:47:57.010246626+00:00,timeout,-58.0
,17.4,ESP32-S2,73.0,155.56,12.57,99.9,64.89,,18.0,,6.5,6.82,2024-01-03 13:59:50.919355348+00:00,timeout,-56.0
,14.4,ESP32-S2,73.0,157.04,11.26,99.8,58.45,,18.0,,6.3,6.64,2024-01-03 14:11:44.892011418+00:00,timeout,-55.0
,15.4,ESP32-S2,73.0,157.04,11.52,99.9,52.83,,18.0,,6.1,6.24,2024-01-03 14:23:37.706644313+00:00,timeout,-56.0
,16.4,ESP32-S2,73.0,154.2,12.18,99.9,53.33,,18.0,,5.8,5.97,2024-01-03 14:35:31.645231509+00:00,timeout,-56.0
,16.4,ESP32-S2,73.0,154.32,11.91,99.9,57.86,,18.0,,5.8,6.01,2024-01-03 14:47:25.373979263+00:00,timeout,-55.0
,14.4,ESP32-S2,73.0,154.94,11.85,99.9,60.75,,18.0,,5.8,6.16,2024-01-03 14:59:19.313822528+00:00,timeout,-58.0
,15.4,ESP32-S2,73.0,156.79,11.22,99.9,62.85,,18.0,,6.1,6.33,2024-01-03 15:11:12.948157935+00:00,timeout,-56.0
,15.4,ESP32-S2,73.0,156.54,11.25,99.8,64.49,,18.0,,6.1,6.52,2024-01-03 15:23:07.400940448+00:00,timeout,-56.0
,17.4,ESP32-S2,73.0,156.91,11.06,99.9,65.97,,18.0,,6.4,6.71,2024-01-03 15:35:00.315141206+00:00,timeout,-56.0
,14.4,ESP32-S2,73.0,158.64,12.85,99.8,61.13,,18.0,,6.3,6.68,2024-01-03 15:46:54.663219047+00:00,timeout,-56.0
,16.4,ESP32-S2,73.0,157.41,11.83,99.9,55.19,,18.0,,6.2,6.36,2024-01-03 15:58:47.580418682+00:00,timeout,-56.0
,14.4,ESP32-S2,73.0,157.9,12.53,99.9,52.96,,18.0,,5.8,6.02,2024-01-03 16:10:41.317403620+00:00,timeout,-56.0
,18.4,ESP32-S2,73.0,158.02,12.69,99.9,57.11,,18.0,,5.7,5.99,2024-01-03 16:22:34.743020948+00:00,timeout,-56.0
,18.4,ESP32-S2,73.0,158.52,12.7,99.9,60.39,,18.0,,5.9,6.12,2024-01-03 16:34:28.066164370+00:00,timeout,-58.0
,14.4,ESP32-S2,73.0,157.28,13.77,99.8,62.38,,18.0,,5.9,6.29,2024-01-03 16:46:23.029881954+00:00,timeout,-56.0
,18.4,ESP32-S2,73.0,160.49,14.3,99.9,64.27,,18.0,,6.1,6.46,2024-01-03 16:58:16.459045393+00:00,timeout,-58.0
,14.4,ESP32-S2,73.0,157.41,13.04,99.9,65.87,,18.0,,6.3,6.64,2024-01-03 17:10:10.399098321+00:00,timeout,-56.0
,18.4,ESP32-S2,73.0,157.41,13.42,99.8,63.36,,18.0,,6.4,6.72,2024-01-03 17:22:05.164706005+00:00,timeout,-56.0
,14.4,ESP32-S2,73.0,157.9,13.96,99.8,56.7,,18.0,,6.2,6.45,2024-01-03 17:33:58.788964925+00:00,timeout,-58.0
,17.4,ESP32-S2,73.0,156.54,15.83,99.9,52.3,,18.0,,5.9,6.03,2024-01-03 17:45:51.550726494+00:00,timeout,-56.0
,14.4,ESP32-S2,73.0,158.52,14.74,99.9,55.37,,18.0,,5.7,5.9,2024-01-03 17:57:44.829373004+00:00,timeout,-56.0
,18.4,ESP32-S2,73.0,158.02,14.18,99.9,59.35,,18.0,,5.7,5.99,2024-01-03 18:09:38.458734924+00:00,timeout,-58.0
,13.4,ESP32-S2,73.0,158.02,14.18,99.9,61.78,,18.0,,5.9,6.16,2024-01-03 18:21:32.295147027+00:00,timeout,-55.0
,17.4,ESP32-S2,73.0,156.79,16.06,99.9,63.54,,18.0,,6.0,6.32,2024-01-03 18:33:26.232816808+00:00,timeout,-56.0
,17.4,ESP32-S2,73.0,157.41,14.83,99.9,65.37,,18.0,,6.1,6.5,2024-01-03 18:45:19.975718117+00:00,timeout,-56.0
,14.4,ESP32-S2,73.0,153.7,14.7,99.9,67.22,,18.0,,6.5,6.99,2024-01-03 18:57:13.814764429+00:00,timeout,-57.0
,14.4,ESP32-S2,73.0,153.58,15.88,99.9,65.15,,18.0,,7.2,7.89,2024-01-03 19:09:08.360426601+00:00,timeout,-56.0
,18.4,ESP32-S2,73.0,154.2,16.32,99.9,57.44,,18.0,,6.9,7.27,2024-01-03 19:21:02.510356460+00:00,timeout,-56.0
,16.4,ESP32-S2,73.0,154.69,15.93,99.9,55.65,,18.0,,6.5,6.75,2024-01-03 19:32:57.449641732+00:00,timeout,-58.0
,14.4,ESP32-S2,73.0,154.32,16.36,99.8,62.45,,18.0,,6.4,6.95,2024-01-03 19:44:50.383601873+00:00,timeout,-58.0
,18.4,ESP32-S2,73.0,154.44,15.85,99.9,63.56,,18.0,,6.6,6.94,2024-01-03 19:56:43.407275576+00:00,timeout,-58.0
,14.4,ESP32-S2,73.0,155.06,15.48,99.9,65.15,,18.0,,6.6,6.99,2024-01-03 20:08:38.067105254+00:00,timeout,-58.0
,14.4,ESP32-S2,73.0,154.94,15.63,99.9,66.6,,18.0,,6.7,7.12,2024-01-03 20:20:31.075348124+00:00,timeout,-57.0
,16.4,ESP32-S2,73.0,154.57,15.05,99.9,64.7,,18.0,,6.8,7.13,2024-01-03 20:32:25.686910497+00:00,timeout,-57.0
,17.4,ESP32-S2,73.0,152.96,15.59,99.9,57.97,,18.0,,6.6,6.8,2024-01-03 20:44:17.992030905+00:00,timeout,-57.0
,15.4,ESP32-S2,73.0,149.63,15.77,99.9,52.9,,18.0,,6.2,6.32,2024-01-03 20:56:11.361350771+00:00,timeout,-57.0
,15.4,ESP32-S2,73.0,149.75,16.12,99.9,55.54,,18.0,,5.9,6.18,2024-01-03 21:08:04.388729319+00:00,timeout,-57.0
,13.4,ESP32-S2,73.0,149.38,15.63,99.8,59.95,,18.0,,5.9,6.23,2024-01-03 21:19:58.725074994+00:00,timeout,-57.0
,16.4,ESP32-S2,73.0,151.6,16.65,99.9,62.29,,18.0,,6.1,6.39,2024-01-03 21:31:52.360371766+00:00,timeout,-57.0
,14.4,ESP32-S2,73.0,153.83,15.22,99.9,64.33,,18.0,,6.3,6.57,2024-01-03 21:43:46.196476429+00:00,timeout,-57.0
,14.4,ESP32-S2,73.0,154.32,15.09,99.9,65.99,,18.0,,6.4,6.76,2024-01-03 21:55:39.942574214+00:00,timeout,-56.0
,13.4,ESP32-S2,73.0,154.81,15.53,99.9,62.65,,18.0,,6.5,6.81,2024-01-03 22:07:34.023951612+00:00,timeout,-57.0
,17.4,ESP32-S2,73.0,152.96,16.65,99.9,67.04,,18.0,,6.4,7.09,2024-01-03 22:19:27.608812199+00:00,timeout,-56.0
,13.4,ESP32-S2,73.0,153.7,16.12,99.8,54.95,,18.0,,6.3,6.84,2024-01-03 22:31:21.652981651+00:00,timeout,-56.0
,13.4,ESP32-S2,73.0,153.58,16.2,99.9,56.64,,18.0,,6.2,6.74,2024-01-03 22:43:14.665461677+00:00,timeout,-57.0
,16.4,ESP32-S2,73.0,151.23,17.31,99.9,60.14,,18.0,,6.3,6.89,2024-01-03 22:55:08.613671641+00:00,timeout,-57.0
,13.4,ESP32-S2,73.0,153.95,15.72,99.9,62.08,,18.0,,6.6,7.07,2024-01-03 23:07:03.158781086+00:00,timeout,-56.0
,14.4,ESP32-S2,73.0,154.07,16.46,99.9,63.64,,18.0,,6.8,7.25,2024-01-03 23:18:56.388499952+00:00,timeout,-57.0
,13.4,ESP32-S2,73.0,156.91,15.18,99.9,65.21,,18.0,,7.0,7.43,2024-01-03 23:30:49.813506338+00:00,timeout,-57.0
,13.4,ESP32-S2,73.0,154.94,15.63,99.9,59.47,,18.0,,7.0,7.35,2024-01-03 23:42:43.953241373+00:00,timeout,-57.0
,14.4,ESP32-S2,73.0,155.56,15.81,99.9,53.24,,18.0,,6.7,6.96,2024-01-03 23:54:37.383968296+00:00,timeout,-57.0
,14.4,ESP32-S2,73.0,155.31,16.12,99.9,52.19,,18.0,,6.3,6.6,2024-01-04 00:06:31.219069942+00:00,timeout,-58.0
,14.4,ESP32-S2,73.0,155.68,16.09,99.9,56.72,,18.0,,6.2,6.6,2024-01-04 00:18:24.754838677+00:00,timeout,-57.0
,14.4,ESP32-S2,73.0,156.05,15.99,99.9,59.9,,18.0,,6.3,6.74,2024-01-04 00:30:18.893883306+00:00,timeout,-57.0
,14.4,ESP32-S2,73.0,157.04,14.72,99.9,61.78,,18.0,,6.5,6.91,2024-01-04 00:42:12.832264764+00:00,timeout,-56.0
,16.4,ESP32-S2,73.0,156.67,15.27,99.9,63.75,,18.0,,6.7,7.08,2024-01-04 00:54:06.774027350+00:00,timeout,-56.0
,16.4,ESP32-S2,73.0,157.41,14.14,99.9,63.88,,18.0,,6.8,7.23,2024-01-04 01:06:00.609544628+00:00,timeout,-57.0
,13.4,ESP32-S2,73.0,157.41,14.14,99.8,57.84,,18.0,,6.7,7.07,2024-01-04 01:17:55.064222966+00:00,timeout,-57.0
,17.4,ESP32-S2,73.0,157.28,14.34,99.9,52.65,,18.0,,6.4,6.67,2024-01-04 01:29:47.566530984+00:00,timeout,-57.0
,14.4,ESP32-S2,73.0,157.28,14.34,99.9,53.44,,18.0,,6.2,6.41,2024-01-04 01:41:40.791999458+00:00,timeout,-57.0
,16.4,ESP32-S2,73.0,156.17,15.95,99.9,57.8,,18.0,,6.1,6.46,2024-01-04 01:53:34.729972080+00:00,timeout,-57.0
,15.4,ESP32-S2,73.0,154.81,17.12,99.9,60.27,,18.0,,6.3,6.59,2024-01-04 02:05:28.362526423+00:00,timeout,-57.0
,17.4,ESP32-S2,73.0,155.19,15.65,99.9,62.42,,18.0,,6.4,6.76,2024-01-04 02:17:22.306592454+00:00,timeout,-57.0
,12.4,ESP32-S2,73.0,155.43,15.84,99.9,64.3,,18.0,,6.5,6.93,2024-01-04 02:29:15.992140109+00:00,timeout,-57.0
,16.4,ESP32-S2,73.0,156.3,15.79,99.9,63.52,,18.0,,6.7,7.07,2024-01-04 02:41:09.981752321+00:00,timeout,-58.0
,16.4,ESP32-S2,73.0,153.7,15.3,99.9,58.26,,18.0,,6.6,6.91,2024-01-04 02:53:04.221103961+00:00,timeout,-58.0
,12.4,ESP32-S2,73.0,153.7,15.49,99.9,53.14,,18.0,,6.3,6.52,2024-01-04 03:04:57.751992834+00:00,timeout,-57.0
,15.4,ESP32-S2,73.0,153.95,15.85,99.9,53.89,,18.0,,6.0,6.27,2024-01-04 03:16:51.637817902+00:00,timeout,-57.0
,16.4,ESP32-S2,73.0,153.83,15.67,99.9,58.15,,18.0,,6.0,6.33,2024-01-04 03:28:44.708674852+00:00,timeout,-57.0
,14.4,ESP32-S2,73.0,151.85,15.81,99.9,60.69,,18.0,,6.1,6.46,2024-01-04 03:40:38.576993906+00:00,timeout,-57.0
,12.4,ESP32-S2,73.0,152.22,16.02,99.9,62.53,,18.0,,6.3,6.62,2024-01-04 03:52:31.976671310+00:00,timeout,-57.0
,13.4,ESP32-S2,73.0,153.33,16.33,99.9,64.48,,18.0,,6.4,6.8,2024-01-04 04:04:25.912877577+00:00,timeout,-57.0
,13.4,ESP32-S2,73.0,152.72,16.29,99.9,64.53,,18.0,,6.6,6.94,2024-01-04 04:16:20.574011106+00:00,timeout,-56.0
,13.4,ESP32-S2,73.0,153.09,16.47,99.9,58.43,,18.0,,6.5,6.79,2024-01-04 04:28:14.100634384+00:00,timeout,-57.0
,11.4,ESP32-S2,73.0,153.58,16.2,99.9,53.08,,18.0,,6.2,6.38,2024-01-04 04:40:07.731258476+00:00,timeout,-57.0
,11.4,ESP32-S2,73.0,153.09,16.47,99.8,53.59,,18.0,,5.8,6.12,2024-01-04 04:52:01.568846977+00:00,timeout,-56.0
,14.4,ESP32-S2,73.0,152.22,17.91,99.9,58.06,,18.0,,5.9,6.16,2024-01-04 05:03:54.893611664+00:00,timeout,-57.0
,11.4,ESP32-S2,73.0,153.7,16.12,99.8,60.52,,18.0,,5.9,6.3,2024-01-04 05:15:49.347746454+00:00,timeout,-57.0
,14.4,ESP32-S2,73.0,151.36,18.17,99.9,62.55,,18.0,,6.1,6.46,2024-01-04 05:27:43.183966241+00:00,timeout,-57.0
,11.4,ESP32-S2,73.0,150.86,15.16,99.9,64.51,,18.0,,6.3,6.63,2024-01-04 05:39:36.308486259+00:00,timeout,-57.0
,15.4,ESP32-S2,73.0,149.75,15.62,99.8,65.45,,18.0,,6.4,6.79,2024-01-04 05:51:30.709858888+00:00,timeout,-57.0
,11.4,ESP32-S2,73.0,150.99,16.14,99.9,59.66,,18.0,,6.4,6.7,2024-01-04 06:03:23.170983220+00:00,timeout,-57.0
,13.4,ESP32-S2,73.0,151.23,16.36,99.9,53.93,,18.0,,6.1,6.33,2024-01-04 06:15:16.999824359+00:00,timeout,-58.0
,10.4,ESP32-S2,73.0,150.49,15.99,99.9,58.86,,18.0,,6.2,6.6,2024-01-04 06:27:10.320841627+00:00,timeout,-57.0
,13.4,ESP32-S2,73.0,150.49,15.86,99.9,60.07,,18.0,,6.1,6.52,2024-01-04 06:39:03.962054698+00:00,timeout,-57.0
,14.4,ESP32-S2,73.0,151.48,15.52,99.9,61.96,,18.0,,6.2,6.53,2024-01-04 06:50:57.922190298+00:00,timeout,-57.0
,13.4,ESP32-S2,73.0,149.38,17.33,99.9,65.71,,18.0,,6.3,6.76,2024-01-04 07:02:51.423100749+00:00,timeout,-58.0
,11.4,ESP32-S2,73.0,149.38,16.75,99.9,66.24,,18.0,,6.5,6.9,2024-01-04 07:14:45.058566742+00:00,timeout,-58.0
,14.4,ESP32-S2,73.0,149.51,16.54,99.9,64.9,,18.0,,6.6,6.97,2024-01-04 07:26:39.200376857+00:00,timeout,-56.0
,15.4,ESP32-S2,73.0,150.25,16.61,99.9,58.42,,18.0,,6.5,6.72,2024-01-04 07:38:32.934581660+00:00,timeout,-56.0
,15.4,ESP32-S2,73.0,149.63,16.7,99.9,55.38,,18.0,,6.1,6.32,2024-01-04 07:50:26.779943404+00:00,timeout,-58.0
,10.4,ESP32-S2,73.0,147.9,18.51,99.9,57.17,,18.0,,6.0,6.24,2024-01-04 08:02:20.506813651+00:00,timeout,-57.0
,12.4,ESP32-S2,73.0,148.52,18.99,99.9,60.38,,18.0,,5.9,6.27,2024-01-04 08:14:14.034687771+00:00,timeout,-58.0
,12.4,ESP32-S2,73.0,149.26,18.58,99.9,62.41,,18.0,,6.1,6.38,2024-01-04 08:26:07.871540725+00:00,timeout,-58.0
,10.4,ESP32-S2,73.0,149.01,18.78,99.9,64.15,,18.0,,6.2,6.53,2024-01-04 08:38:01.608961741+00:00,timeout,-58.0
,14.4,ESP32-S2,73.0,152.35,18.47,99.9,65.72,,18.0,,6.2,6.69,2024-01-04 08:49:56.059734326+00:00,timeout,-58.0
,10.4,ESP32-S2,73.0,149.88,18.03,99.9,65.36,,18.0,,6.5,6.82,2024-01-04 09:01:50.919343883+00:00,timeout,-58.0
,12.4,ESP32-S2,73.0,148.15,18.17,99.9,59.14,,18.0,,6.4,6.63,2024-01-04 09:13:43.532549958+00:00,timeout,-57.0
,14.4,ESP32-S2,73.0,148.77,18.49,99.9,53.52,,18.0,,6.1,6.22,2024-01-04 09:25:36.956481282+00:00,timeout,-57.0
,12.4,ESP32-S2,73.0,148.4,18.15,99.9,53.96,,18.0,,5.8,5.96,2024-01-04 09:37:30.691300905+00:00,timeout,-58.0
,14.4,ESP32-S2,73.0,148.27,18.16,99.9,58.65,,18.0,,5.7,6.01,2024-01-04 09:49:24.938280496+00:00,timeout,-58.0
,14.4,ESP32-S2,73.0,146.3,18.44,99.9,61.17,,18.0,,5.8,6.15,2024-01-04 10:01:19.186523485+00:00,timeout,-58.0
,11.4,ESP32-S2,73.0,148.89,18.63,99.9,63.02,,18.0,,6.0,6.31,2024-01-04 10:13:13.026129540+00:00,timeout,-58.0
,14.4,ESP32-S2,73.0,148.4,18.25,99.9,64.97,,18.0,,6.1,6.47,2024-01-04 10:25:06.756724426+00:00,timeout,-57.0
,14.4,ESP32-S2,73.0,148.89,18.42,99.9,66.34,,18.0,,6.3,6.65,2024-01-04 10:37:00.698652961+00:00,timeout,-57.0
,12.4,ESP32-S2,73.0,147.9,17.85,99.9,61.17,,18.0,,6.3,6.6,2024-01-04 10:48:53.714421031+00:00,timeout,-58.0
,7.4,ESP32-S2,73.0,,,99.9,55.35,,18.0,,6.1,6.27,2024-01-04 11:00:46.555455446+00:00,timeout,-57.0
,14.4,ESP32-S2,73.0,149.14,18.27,99.9,53.4,,18.0,,5.8,5.94,2024-01-04 11:12:41.169594951+00:00,timeout,-57.0
,14.4,ESP32-S2,73.0,148.02,18.01,99.9,57.94,,18.0,,5.7,5.93,2024-01-04 11:24:34.921857708+00:00,timeout,-56.0
,9.4,ESP32-S2,73.0,146.67,17.97,99.9,60.88,,18.0,,5.8,6.07,2024-01-04 11:36:29.267256101+00:00,timeout,-57.0
,11.4,ESP32-S2,73.0,146.42,18.28,99.9,62.76,,18.0,,5.9,6.22,2024-01-04 11:48:23.002857679+00:00,timeout,-58.0
,10.4,ESP32-S2,73.0,146.91,17.64,99.9,64.71,,18.0,,6.1,6.39,2024-01-04 12:00:17.149454545+00:00,timeout,-58.0
,11.4,ESP32-S2,73.0,146.3,18.44,99.9,66.29,,18.0,,6.2,6.57,2024-01-04 12:12:11.090696726+00:00,timeout,-58.0
,11.4,ESP32-S2,73.0,145.8,18.23,99.9,64.64,,18.0,,6.3,6.68,2024-01-04 12:24:04.503495502+00:00,timeout,-57.0
,14.4,ESP32-S2,73.0,146.67,17.97,99.9,58.11,,18.0,,6.2,6.45,2024-01-04 12:35:57.762450328+00:00,timeout,-58.0
,10.4,ESP32-S2,73.0,146.05,17.47,99.9,53.01,,18.0,,5.9,6.03,2024-01-04 12:47:51.371469942+00:00,timeout,-58.0
,11.4,ESP32-S2,73.0,144.57,17.0,99.9,54.78,,18.0,,5.6,5.85,2024-01-04 12:59:44.701874530+00:00,timeout,-55.0
,11.4,ESP32-S2,73.0,145.06,16.87,99.9,59.48,,18.0,,5.6,5.94,2024-01-04 13:11:38.435789178+00:00,timeout,-57.0
,13.4,ESP32-S2,73.0,144.94,16.9,99.9,61.79,,18.0,,5.8,6.08,2024-01-04 13:23:32.265938171+00:00,timeout,-57.0
,9.4,ESP32-S2,73.0,145.06,16.87,99.9,63.83,,18.0,,5.9,6.25,2024-01-04 13:35:26.307825588+00:00,timeout,-55.0
,11.4,ESP32-S2,73.0,142.1,16.88,99.9,65.5,,18.0,,6.1,6.43,2024-01-04 13:47:20.049162023+00:00,timeout,-57.0
,11.4,ESP32-S2,73.0,144.81,16.7,99.9,66.5,,18.0,,6.3,6.6,2024-01-04 13:59:14.110294218+00:00,timeout,-57.0
,11.4,ESP32-S2,73.0,145.06,16.87,99.9,60.73,,18.0,,6.3,6.52,2024-01-04 14:11:08.230417205+00:00,timeout,-57.0
,13.4,ESP32-S2,73.0,145.06,16.87,99.9,54.95,,18.0,,6.0,6.16,2024-01-04 14:23:01.760230502+00:00,timeout,-55.0
,11.4,ESP32-S2,73.0,144.94,16.78,99.9,53.9,,18.0,,5.7,5.86,2024-01-04 14:34:55.494736365+00:00,timeout,-57.0
,7.4,ESP32-S2,73.0,,,99.8,58.57,,18.0,,5.5,5.88,2024-01-04 14:46:48.728677372+00:00,timeout,-57.0
,12.4,ESP32-S2,73.0,141.36,15.2,99.9,61.31,,18.0,,5.7,6.01,2024-01-04 14:58:42.658141065+00:00,timeout,-57.0
,7.4,ESP32-S2,73.0,,,99.8,63.24,,18.0,,5.7,6.18,2024-01-04 15:10:35.880604421+00:00,timeout,-58.0
,12.4,ESP32-S2,73.0,141.36,15.2,99.9,65.08,,18.0,,5.9,6.34,2024-01-04 15:22:30.329920923+00:00,timeout,-57.0
,10.4,ESP32-S2,73.0,141.36,15.2,99.9,66.51,,18.0,,6.2,6.52,2024-01-04 15:34:24.583436437+00:00,timeout,-57.0
,7.4,ESP32-S2,73.0,141.23,15.26,99.9,62.75,,18.0,,6.3,6.55,2024-01-04 15:46:18.729433312+00:00,timeout,-57.0
,7.4,ESP32-S2,73.0,141.36,15.2,99.9,56.26,,18.0,,6.1,6.24,2024-01-04 15:58:12.560414889+00:00,timeout,-58.0
,13.4,ESP32-S2,73.0,141.36,15.2,99.8,52.51,,18.0,,5.6,5.84,2024-01-04 16:10:06.219404853+00:00,timeout,-58.0
,12.4,ESP32-S2,73.0,141.36,15.2,99.9,56.04,,18.0,,5.4,5.76,2024-01-04 16:21:59.006306209+00:00,timeout,-57.0
,6.4,ESP32-S2,73.0,137.16,14.34,99.9,60.15,,18.0,,5.6,5.88,2024-01-04 16:33:53.052203914+00:00,timeout,-58.0
,6.4,ESP32-S2,73.0,140.86,15.44,99.8,62.56,,18.0,,5.6,6.03,2024-01-04 16:45:47.088377701+00:00,timeout,-57.0
,9.4,ESP32-S2,73.0,136.67,14.31,99.9,64.42,,18.0,,5.8,6.2,2024-01-04 16:57:41.031615486+00:00,timeout,-57.0
,6.4,ESP32-S2,73.0,140.74,15.49,99.9,71.15,,18.0,,7.0,8.74,2024-01-04 17:09:35.569102072+00:00,timeout,-58.0
